TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,THRESHOLD_TYPE,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
311804466489998,249713764010854,197190685020004,72,SUBPLOT,,6790,1,5.0,35,35,20,,1,0,,,,,3,,,0,,68.4315,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,134.130516,18.02828,63.711995,8.563433,,,2024-12-18 10:10:00,
311804470489998,,197190685020004,72,SUBPLOT,,6790,1,5.0,35,35,20,,1,0,,,,,3,6.9,,0,,68.4315,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,134.130516,18.02828,63.711995,8.563433,,,2024-12-18 10:10:00,
311804513489998,,197190687020004,72,MICROPLOT,,8352,1,1.0,15,15,35,,1,,,,,,2,,,0,,112.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:10:35,
311804694489998,,197190690020004,72,SUBPLOT,,885,1,5.0,30,30,40,,1,0,,,,,3,,,0,,461.5576,,,,,,,,,1.901165,,,,1.901165,,,,1.901165,,,,,,,,,,,,,,,,,,,2.730358,84.7786,23.438937,40.269835,11.133495,,,2024-12-18 10:10:33,
311804695489998,,197190690020004,72,SUBPLOT,,885,1,5.0,28,28,45,,1,0,,,,,3,5.0,,0,,461.5576,,,,,,,,,1.764293,,,,1.764293,,,,1.764293,,,,,,,,,,,,,,,,,,,2.730358,79.400124,21.75148,37.715059,10.331953,,,2024-12-18 10:10:33,
311804639489998,,197190693020004,72,MICROPLOT,,6559,1,1.0,14,14,20,,1,,,,,,2,,,0,,106.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.931077,0.399217,0.917262,0.189628,,,2024-12-18 10:10:37,
311804600489998,,197190693020004,72,MICROPLOT,,7290,1,1.0,17,17,25,,1,,,,,,2,6.0,,0,,106.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.322226,0.399217,1.130924,0.194419,,,2024-12-18 10:10:37,
311804601489998,,197190693020004,72,MICROPLOT,,7290,1,1.0,15,15,25,,1,,,,,,2,,,0,,106.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,1.004138,0.194419,,,2024-12-18 10:10:37,
311804637489998,,197190693020004,72,MICROPLOT,,8644,1,1.0,15,15,5,,1,,,,,,2,,,0,,106.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,0.979396,0.189628,,,2024-12-18 10:10:37,
311804655489998,,197190693020004,72,MICROPLOT,,8644,1,1.0,16,16,40,,1,,,,,,2,,,0,,106.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2024-12-18 10:10:37,
311804610489998,249715819010854,197190693020004,72,SAWLOG,,8644,1,11.0,69,69,10,,1,0,,,,,2,,,0,,228.0302,,,,,,,,,18.862267,,,,18.862267,,,,18.862267,,,,,,,,,,,,,,,,,,,15.028625,836.624888,183.209611,397.396822,87.024565,,,2024-12-18 10:10:37,
311804598489998,,197190693020004,72,SUBPLOT,,8596,1,5.0,50,50,35,,1,0,,,,,3,,,0,,106.3394,,,,,,,,,2.008347,,,,2.008347,,,,2.008347,,,,,,,,,,,,,,,,,,,2.730358,137.734442,24.760355,66.112532,11.88497,,,2024-12-18 10:10:37,
311804599489998,,197190693020004,72,SUBPLOT,,7290,1,5.0,32,32,55,,1,0,,,,,3,,,0,,106.3394,,,,,,,,,1.156544,,,,1.156544,,,,1.156544,,,,,,,,,,,,,,,,,,,2.730358,90.139165,14.258711,43.897773,6.943992,,,2024-12-18 10:10:37,
311804602489998,,197190693020004,72,SUBPLOT,,8596,1,5.0,40,40,15,,1,0,,,,,2,,,0,,106.3394,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,111.42382,20.302264,53.483434,9.745086,,,2024-12-18 10:10:37,
311804635489998,,197190693020004,72,SUBPLOT,,8644,1,5.0,35,22,0,,1,0,,,,,3,,,0,,106.3394,,,,,,,,,1.592241,,,,1.592241,,,,1.592241,,,,,,,,,,,,,,,,,,,0.045437,98.148958,19.630299,46.620755,9.324392,,,2024-12-18 10:10:37,
311804654489998,,197190693020004,72,SUBPLOT,,6060,1,5.0,40,40,30,,1,0,,,,,3,,,0,,106.3394,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,111.42382,20.302264,52.926315,9.643575,,,2024-12-18 10:10:37,
311804737489998,,197190694020004,72,MICROPLOT,,8425,1,1.0,20,20,50,,1,,,,,,2,,,0,,30.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.983176,0.399217,3.317009,0.189628,,,2024-12-18 10:10:15,
311804738489998,,197190694020004,72,MICROPLOT,,859,1,1.0,12,12,25,,1,,,,,,2,,,0,,30.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:10:15,
311804739489998,,197190694020004,72,MICROPLOT,,8425,1,1.0,13,13,40,,1,,,,,,2,,,0,,30.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 10:10:15,
311804740489998,,197190694020004,72,MICROPLOT,,859,1,1.0,14,14,50,,1,,,,,,2,5.5,,0,,30.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:10:15,
311804731489998,,197190694020004,72,SUBPLOT,,8644,1,5.0,22,22,45,,1,0,,,,,3,,,0,,30.6464,,,,,,,,,1.06314,,,,1.06314,,,,1.06314,,,,,,,,,,,,,,,,,,,2.730358,93.285188,13.107159,44.310464,6.2259,,,2024-12-18 10:10:15,
311804736489998,,197190694020004,72,SUBPLOT,,859,1,5.0,32,32,50,,1,0,,,,,3,,,0,,30.6464,,,,,,,,,1.35025,,,,1.35025,,,,1.35025,,,,,,,,,,,,,,,,,,,2.730358,125.051303,16.646859,59.399369,7.907258,,,2024-12-18 10:10:15,
311804821489998,,197190697020004,72,MICROPLOT,,6402,1,1.0,13,13,20,,1,,,,,,2,,,0,,83.9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 10:10:34,
311804876489998,,197190702020004,72,MICROPLOT,,6407,1,1.0,12,12,70,,1,,,,,,2,,,0,,59.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:10:05,
311804882489998,,197190702020004,72,MICROPLOT,,7565,1,1.0,20,9,10,,1,,,,,,2,,,0,,59.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024185,6.983176,0.399217,3.317009,0.189628,,,2024-12-18 10:10:05,
311804884489998,,197190702020004,72,MICROPLOT,,7084,1,1.0,14,14,25,,1,,,,,,2,,,0,,59.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:10:05,
311804886489998,,197190702020004,72,MICROPLOT,,8781,1,1.0,12,12,40,,1,,,,,,2,5.0,,0,,59.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:10:05,
311804874489998,,197190702020004,72,SUBPLOT,,8781,1,5.0,31,31,30,,1,0,,,,,3,6.0,,0,,59.4086,,,,,,,,,1.312647,,,,1.312647,,,,1.312647,,,,,,,,,,,,,,,,,,,2.730358,121.984276,16.183262,57.942531,7.687049,,,2024-12-18 10:10:05,
311804879489998,249715065010854,197190702020004,72,SUBPLOT,,7084,1,5.0,26,26,20,,1,0,,,,,3,,,0,,59.4086,,,,,,,,,1.122514,,,,1.122514,,,,1.122514,,,,,,,,,,,,,,,,,,,2.730358,106.305925,13.839165,50.495314,6.573603,,,2024-12-18 10:10:05,
311804961489998,,197190704020004,72,MICROPLOT,,6651,1,1.0,13,13,35,,1,,,,,,2,,,0,,186.2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 10:10:15,
311805012489998,,197190705020004,72,MICROPLOT,,6407,1,1.0,19,19,50,,1,,,,,,2,,,0,,94.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.708567,0.399217,3.186569,0.189628,,,2024-12-18 10:10:02,
311805028489998,,197190705020004,72,MICROPLOT,,6407,1,1.0,18,18,35,,1,,,,,,2,,,0,,94.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.430789,0.399217,3.054625,0.189628,,,2024-12-18 10:10:02,
311805029489998,,197190705020004,72,MICROPLOT,,7285,1,1.0,20,20,35,,1,,,,,,2,,,0,,94.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.983176,0.399217,3.317009,0.189628,,,2024-12-18 10:10:02,
311805039489998,,197190705020004,72,MICROPLOT,,6410,1,1.0,11,11,20,,1,,,,,,2,,,0,,94.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 10:10:02,
311805007489998,,197190705020004,72,SUBPLOT,,7290,1,5.0,34,34,35,,1,0,,,,,3,,,0,,94.0416,,,,,,,,,1.210259,,,,1.210259,,,,1.210259,,,,,,,,,,,,,,,,,,,2.730358,131.123682,14.920948,63.857233,7.266502,,,2024-12-18 10:10:02,
311805026489998,,197190705020004,72,SUBPLOT,,8786,1,5.0,30,30,15,,1,0,,,,,3,,,0,,94.0416,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,56.475417,7.466056,,,2024-12-18 10:10:02,
311805027489998,,197190705020004,72,SUBPLOT,,854,1,5.0,28,28,20,,1,0,,,,,3,,,0,,94.0416,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,49.565909,6.504212,,,2024-12-18 10:10:02,
311805044489998,249715171010854,197190705020004,72,SUBPLOT,,877,1,5.0,36,36,20,,1,0,,,,,3,,,0,,94.0416,,,,,,,,,1.499408,,,,1.499408,,,,1.499408,,,,,,,,,,,,,,,,,,,2.730358,137.11869,18.485786,65.131378,8.780749,,,2024-12-18 10:10:02,
311805047489998,,197190705020004,72,SUBPLOT,,7652,1,5.0,34,34,15,,1,0,,,,,3,,,0,,94.0416,,,,,,,,,1.425071,,,,1.425071,,,,1.425071,,,,,,,,,,,,,,,,,,,2.730358,131.123682,17.569306,62.283749,8.34542,,,2024-12-18 10:10:02,
311805081489998,249715198010854,197190706020004,72,SAWLOG,,7211,1,11.0,40,40,20,,1,0,,,,,2,,,0,,123.6887,,,,,,,,,10.521637,,,,10.521637,,,,10.521637,,,,,,,,,,,,,,,,,,,15.028625,511.12882,102.19689,242.78619,48.543523,,,2024-12-18 10:10:03,
311805084489998,,197190706020004,72,SUBPLOT,,8644,1,5.0,34,34,15,,1,0,,,,,3,6.0,,0,,123.6887,,,,,,,,,1.552591,,,,1.552591,,,,1.552591,,,,,,,,,,,,,,,,,,,2.730358,131.123682,19.141465,62.283749,9.092196,,,2024-12-18 10:10:03,
311805085489998,,197190706020004,72,SUBPLOT,,8644,1,5.0,34,34,10,,1,0,,,,,3,,,0,,123.6887,,,,,,,,,1.552591,,,,1.552591,,,,1.552591,,,,,,,,,,,,,,,,,,,2.730358,131.123682,19.141465,62.283749,9.092196,,,2024-12-18 10:10:03,
311805094489998,,197190706020004,72,SUBPLOT,,8781,1,5.0,33,33,35,,1,0,,,,,3,,,0,,123.6887,,,,,,,,,1.387723,,,,1.387723,,,,1.387723,,,,,,,,,,,,,,,,,,,2.730358,128.097516,17.108853,60.84632,8.126705,,,2024-12-18 10:10:03,
311805096489998,,197190706020004,72,SUBPLOT,,8644,1,5.0,30,30,20,,1,0,,,,,3,,,0,,123.6887,,,,,,,,,1.392417,,,,1.392417,,,,1.392417,,,,,,,,,,,,,,,,,,,2.730358,118.895614,17.166724,56.475417,8.154194,,,2024-12-18 10:10:03,
311805098489998,,197190706020004,72,SUBPLOT,,8644,1,5.0,28,28,20,,1,0,,,,,3,,,0,,123.6887,,,,,,,,,1.311304,,,,1.311304,,,,1.311304,,,,,,,,,,,,,,,,,,,2.730358,112.649793,16.166704,53.508652,7.679185,,,2024-12-18 10:10:03,
311805157489998,,197190708020004,72,MICROPLOT,,7932,1,1.0,17,17,40,,1,,,,,,2,,,0,,84.3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:10:20,
311803928489998,,197190668020004,72,SUBPLOT,,6790,1,5.0,42,42,15,,1,0,,,,,3,,,0,,63.6957,,,,,,,,,1.719795,,,,1.719795,,,,1.719795,,,,,,,,,,,,,,,,,,,2.730358,116.709948,21.202877,55.437225,10.071366,,,2024-12-18 10:10:05,
311822214489998,,29590599020004,72,MICROPLOT,,7290,1,1.0,12,12,20,,1,,,,,,2,,,0,,107.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.668016,0.399217,0.812324,0.194419,,,2024-12-18 10:03:25,
311822137489998,,29590598020004,72,SUBPLOT,,8850,1,5.0,36,36,40,,1,0,,,,,3,5.5,,0,,104.1207,,,,,,,,,1.499408,,,,1.499408,,,,1.499408,,,,,,,,,,,,,,,,,,,2.730358,100.811117,18.485786,47.885281,8.780749,,,2024-12-18 10:03:24,
311822154489998,,29590598020004,72,SUBPLOT,,6443,1,5.0,36,36,20,,1,0,,,,,3,,,0,,104.1207,,,,,,,,,1.372516,,,,1.372516,,,,1.372516,,,,,,,,,,,,,,,,,,,2.730358,100.811117,16.92137,47.885281,8.037651,,,2024-12-18 10:03:24,
311822213489998,,29590599020004,72,MICROPLOT,,7994,1,1.0,21,21,20,,1,,,,,,2,,,0,,107.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.838483,0.399217,1.348279,0.189628,,,2024-12-18 10:03:25,
311822263489998,,29590599020004,72,MICROPLOT,,7891,1,1.0,18,18,35,,1,,,,,,2,,,0,,107.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.451811,0.399217,1.16461,0.189628,,,2024-12-18 10:03:25,
311822264489998,,29590599020004,72,MICROPLOT,,7994,1,1.0,16,16,35,,1,,,,,,2,,,0,,107.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2024-12-18 10:03:25,
311822265489998,,29590599020004,72,MICROPLOT,,6410,1,1.0,15,15,10,,1,,,,,,2,,,0,,107.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,0.979396,0.189628,,,2024-12-18 10:03:25,
311822209489998,249708427010854,29590599020004,72,SUBPLOT,,7474,1,5.0,34,34,25,,1,0,,,,,3,,,0,,107.0568,,,,,,,,,1.833048,,,,1.833048,,,,1.833048,,,,,,,,,,,,,,,,,,,2.730358,95.482992,22.599142,42.967346,10.169614,,,2024-12-18 10:03:25,
311822210489998,,29590599020004,72,SUBPLOT,,6888,1,5.0,38,38,20,,1,0,,,,,3,,,0,,107.0568,,,,,,,,,1.573291,,,,1.573291,,,,1.573291,,,,,,,,,,,,,,,,,,,2.730358,106.124453,19.396669,48.923373,8.941865,,,2024-12-18 10:03:25,
311822212489998,,29590599020004,72,SUBPLOT,,7290,1,5.0,34,34,20,,1,0,,,,,3,,,0,,107.0568,,,,,,,,,1.210259,,,,1.210259,,,,1.210259,,,,,,,,,,,,,,,,,,,2.730358,95.482992,14.920948,46.500217,7.266502,,,2024-12-18 10:03:25,
311822262489998,,29590599020004,72,SUBPLOT,,6743,1,5.0,30,30,20,,1,0,,,,,3,4.5,,0,,107.0568,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,84.7786,15.718013,40.269835,7.466056,,,2024-12-18 10:03:25,
311822339489998,,29590602020004,72,SUBPLOT,,7422,1,5.0,22,22,35,,1,0,,,,,3,,,0,,24.1807,,,,,,,,,0.967498,,,,0.967498,,,,0.967498,,,,,,,,,,,,,,,,,,,2.730358,93.285188,11.928015,44.310464,5.665807,,,2024-12-18 10:03:45,
311822443489998,,29590606020004,72,MICROPLOT,,8834,1,1.0,12,12,20,,1,,,,,,2,,,0,,94.8819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.364981,0.201605,,,2024-12-18 10:03:56,
311822481489998,,29590608020004,72,MICROPLOT,,6410,1,1.0,17,17,15,,1,,,,,,2,,,0,,319.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:03:37,
311822482489998,,29590608020004,72,MICROPLOT,,6410,1,1.0,17,17,10,,1,,,,,,2,,,0,,319.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:03:37,
311822483489998,,29590608020004,72,MICROPLOT,,6410,1,1.0,15,15,15,,1,,,,,,2,,,0,,319.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:03:37,
311822484489998,,29590608020004,72,MICROPLOT,,6410,1,1.0,15,15,20,,1,,,,,,2,5.3,,0,,319.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:03:37,
311822480489998,,29590608020004,72,SUBPLOT,,8750,1,5.0,29,29,45,,1,0,,,,,3,,,0,,319.1472,,,,,,,,,1.237033,,,,1.237033,,,,1.237033,,,,,,,,,,,,,,,,,,,2.730358,115.784437,15.251038,54.997608,7.244243,,,2024-12-18 10:03:37,
311822589489998,,29590609020004,72,MICROPLOT,,7290,1,1.0,12,12,10,,1,,,,,,2,,,0,,207.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.668016,0.399217,0.812324,0.194419,,,2024-12-18 10:03:49,
311822569489998,,29590609020004,72,SUBPLOT,,6114,1,5.0,40,40,15,,1,0,,,,,3,,,0,,207.0581,,,,,,,,,1.815929,,,,1.815929,,,,1.815929,,,,,,,,,,,,,,,,,,,2.730358,111.42382,22.388086,52.926315,10.634341,,,2024-12-18 10:03:49,
311822587489998,,29590609020004,72,SUBPLOT,,7290,1,5.0,38,38,35,,1,0,,,,,3,,,0,,207.0581,,,,,,,,,1.31538,,,,1.31538,,,,1.31538,,,,,,,,,,,,,,,,,,,2.730358,106.124453,16.216956,51.682609,7.897658,,,2024-12-18 10:03:49,
311822669489998,,29590611020004,72,MICROPLOT,,8191,1,1.0,17,17,20,,1,,,,,,2,7.5,,0,,66.3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:03:32,
311822693489998,,29590611020004,72,MICROPLOT,,8191,1,1.0,18,18,15,,1,,,,,,2,,,0,,66.3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.430789,0.399217,3.054625,0.189628,,,2024-12-18 10:03:32,
311822668489998,,29590611020004,72,SUBPLOT,,6790,1,5.0,28,28,35,,1,0,,,,,3,,,0,,66.3431,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,53.508652,7.021592,,,2024-12-18 10:03:32,
311822749489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,19,19,35,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.849198,,,,0.849198,,,,0.849198,,,,,,,,,,,,,,,,,,,2.730358,103.757653,10.469527,49.284885,4.973025,,,2024-12-18 10:03:30,
311822750489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,13,13,45,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.605888,,,,0.605888,,,,0.605888,,,,,,,,,,,,,,,,,,,2.730358,77.954044,7.469826,37.028171,3.548167,,,2024-12-18 10:03:30,
311822751489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,14,14,35,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.647178,,,,0.647178,,,,0.647178,,,,,,,,,,,,,,,,,,,2.730358,82.254646,7.978879,39.070957,3.789967,,,2024-12-18 10:03:30,
311822765489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,12,12,50,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.564244,,,,0.564244,,,,0.564244,,,,,,,,,,,,,,,,,,,2.730358,73.653443,6.956408,34.985385,3.304294,,,2024-12-18 10:03:30,
311822766489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,13,13,50,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.605888,,,,0.605888,,,,0.605888,,,,,,,,,,,,,,,,,,,2.730358,77.954044,7.469826,37.028171,3.548167,,,2024-12-18 10:03:30,
311822769489998,,29590612020004,72,SUBPLOT,,6938,1,5.0,57,57,35,,1,0,,,,,3,,,0,,179.691,,,,,,,,,2.256638,,,,2.256638,,,,2.256638,,,,,,,,,,,,,,,,,,,2.730358,155.991941,27.821466,74.096172,13.215196,,,2024-12-18 10:03:30,
311822771489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,16,16,45,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.72881,,,,0.72881,,,,0.72881,,,,,,,,,,,,,,,,,,,2.730358,90.855848,8.985297,43.156528,4.268016,,,2024-12-18 10:03:30,
311822819489998,,29590612020004,72,SUBPLOT,,7994,1,5.0,42,42,10,,1,0,,,,,3,,,0,,179.691,,,,,,,,,1.991652,,,,1.991652,,,,1.991652,,,,,,,,,,,,,,,,,,,2.730358,116.709948,24.554526,55.437225,11.6634,,,2024-12-18 10:03:30,
311822821489998,,29590612020004,72,SUBPLOT,,8701,1,5.0,33,33,10,,1,0,,,,,3,,,0,,179.691,,,,,,,,,1.459084,,,,1.459084,,,,1.459084,,,,,,,,,,,,,,,,,,,2.730358,92.813103,17.988643,46.870617,9.084265,,,2024-12-18 10:03:30,
311822824489998,,29590612020004,72,SUBPLOT,,8713,1,5.0,42,42,20,,1,0,,,,,2,,,0,,179.691,,,,,,,,,1.666548,,,,1.666548,,,,1.666548,,,,,,,,,,,,,,,,,,,2.730358,116.709948,20.546409,55.437225,9.759544,,,2024-12-18 10:03:30,
311822962489998,,29590647020004,72,MICROPLOT,,7565,1,1.0,15,15,5,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:03:38,
311822825489998,,29590612020004,72,SUBPLOT,,8701,1,5.0,25,25,5,,1,0,,,,,3,,,0,,179.691,,,,,,,,,1.138481,,,,1.138481,,,,1.138481,,,,,,,,,,,,,,,,,,,2.730358,71.295818,14.036017,36.004388,7.088189,,,2024-12-18 10:03:30,
311822826489998,,29590612020004,72,SUBPLOT,,8311,1,5.0,13,13,45,,1,0,,,,,3,,,0,,179.691,,,,,,,,,0.605888,,,,0.605888,,,,0.605888,,,,,,,,,,,,,,,,,,,2.730358,77.954044,7.469826,37.028171,3.548167,,,2024-12-18 10:03:30,
311822961489998,,29590647020004,72,MICROPLOT,,7565,1,1.0,14,14,10,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:03:38,
311822963489998,,29590647020004,72,MICROPLOT,,7565,1,1.0,14,14,5,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:03:38,
311822964489998,,29590647020004,72,MICROPLOT,,7061,1,1.0,13,13,10,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 10:03:38,
311822965489998,,29590647020004,72,MICROPLOT,,7061,1,1.0,14,14,10,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:03:38,
311822966489998,,29590647020004,72,MICROPLOT,,7061,1,1.0,15,15,10,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:03:38,
311822968489998,,29590647020004,72,MICROPLOT,,7565,1,1.0,11,11,5,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 10:03:38,
311822969489998,,29590647020004,72,MICROPLOT,,6255,1,1.0,15,15,20,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:03:38,
311822970489998,,29590647020004,72,MICROPLOT,,7565,1,1.0,13,13,5,,1,,,,,,2,,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 10:03:38,
311822971489998,,29590647020004,72,MICROPLOT,,6255,1,1.0,16,16,25,,1,,,,,,2,6.8,,0,,78.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.864835,0.399217,2.785797,0.189628,,,2024-12-18 10:03:38,
